index,"Order ID",Date,stock,category,size,color
4108,406-8207075-4710709,22/04/28,31,KURTA,XL,Mustard
4109,402-5372112-8832325,22/04/28,47,KURTA,XS,Mustard
4110,171-6393527-1475542,22/04/28,59,KURTA,XXL,Mustard
4111,405-4899189-7701158,22/04/28,122,KURTA,XXXL,Mustard
4112,403-7700844-1124339,22/04/28,3,KURTA,L,"Light Green"
4113,403-8668003-0885160,22/04/28,7,KURTA,M,"Light Green"
4114,171-7175589-8995518,22/04/28,28,KURTA,S,"Light Green"
4115,405-4178477-3637164,22/04/28,4,KURTA,XL,"Light Green"
4116,402-3353558-2029901,22/04/28,7,KURTA,XS,"Light Green"
4117,402-2970358-3321145,22/04/28,6,KURTA,XXL,"Light Green"
4118,404-7596615-5424359,22/04/28,1,KURTA,XXXL,"Light Green"
4119,403-0735841-9751504,22/04/28,1,KURTA,4XL,Blue
4120,405-7314507-6366762,22/04/28,0,KURTA,5XL,Blue
4121,407-0224782-9594778,22/04/28,55,KURTA,L,Blue
4122,407-0224782-9594778,22/04/28,99,KURTA,M,Blue
4123,406-6255584-2096316,22/04/28,104,KURTA,S,Blue
4124,405-5607402-4636369,22/04/28,49,KURTA,XL,Blue
4125,408-9555598-4789965,22/04/28,47,KURTA,XS,Blue
4126,407-3356922-4529919,22/04/28,94,KURTA,XXL,Blue
4127,407-8335193-0232366,22/04/28,15,KURTA,XXXL,Blue
4128,408-1982829-7555565,22/04/28,0,KURTA,5XL,White
4129,408-6108269-2220351,22/04/28,0,KURTA,6XL,White
4130,171-2410385-0063516,22/04/28,156,KURTA,L,White
4131,171-2272682-1939539,22/04/28,170,KURTA,M,White
4132,408-8885582-1692335,22/04/28,345,KURTA,S,White
4133,408-4783570-2416331,22/04/28,242,KURTA,XL,White
4134,408-1798056-2404325,22/04/28,16,KURTA,XS,White
4135,402-3386754-7129901,22/04/28,123,KURTA,XXL,White
4136,406-1571603-9717922,22/04/28,37,KURTA,XXXL,White
4137,403-4434378-5337922,22/04/28,92,KURTA,L,Pink
4138,171-1293315-7716338,22/04/28,77,KURTA,M,Pink
4139,407-4620449-4318761,22/04/28,53,KURTA,S,Pink
4140,402-5906496-3936315,22/04/28,18,KURTA,XL,Pink
4141,404-4626503-4670721,22/04/28,13,KURTA,XS,Pink
4142,402-1873526-4678732,22/04/28,17,KURTA,XXL,Pink
4143,406-3685207-0769118,22/04/28,13,KURTA,XXXL,Pink
4144,403-0650407-0973906,22/04/28,99,KURTA,L,Beige
4145,406-5630699-3396366,22/04/28,103,KURTA,M,Beige
4146,406-7052880-7754721,22/04/28,176,KURTA,S,Beige
4147,405-6562476-3385104,22/04/28,146,KURTA,XL,Beige
4148,171-6805811-7352368,22/04/28,4,KURTA,XS,Beige
4149,171-6805811-7352368,22/04/28,89,KURTA,XXL,Beige
4150,171-6500397-6716317,22/04/28,32,KURTA,XXXL,Beige
4151,407-6204697-7344363,22/04/28,0,KURTA,5XL,White
4152,406-1747000-1490727,22/04/28,0,KURTA,6XL,White
4153,405-8178516-2973963,22/04/28,1,KURTA,L,White
4154,405-8163885-9320304,22/04/28,1,KURTA,M,White
4155,403-9925618-5403551,22/04/28,57,KURTA,S,White
4156,405-4255955-1043569,22/04/28,4,KURTA,XL,White
4157,405-0795919-7190734,22/04/28,7,KURTA,XS,White
4158,406-2561677-9351503,22/04/28,7,KURTA,XXL,White
4159,403-5418498-3297118,22/04/28,2,KURTA,XXXL,White
4160,405-9861654-5139569,22/04/28,2,KURTA,L,Grey
4161,403-1862177-9621131,22/04/28,1,KURTA,M,Grey
4162,403-1862177-9621131,22/04/28,3,KURTA,S,Grey
4163,407-7794311-5729111,22/04/28,1,KURTA,XL,Grey
4164,408-4964783-3605135,22/04/28,1,KURTA,XS,Grey
4165,171-8502022-8653166,22/04/28,1,KURTA,XXL,Grey
4166,171-4395328-4765929,22/04/28,0,KURTA,XXXL,Grey
4167,405-5378303-4382744,22/04/28,3,KURTA,L,Beige
4168,405-0463424-4289137,22/04/28,4,KURTA,M,Beige
4169,402-6412500-2721148,22/04/28,8,KURTA,S,Beige
4170,408-5060025-3149139,22/04/28,0,KURTA,XL,Beige
4171,405-3733132-6441111,22/04/28,4,KURTA,XS,Beige
4172,405-3733132-6441111,22/04/28,2,KURTA,XXL,Beige
4173,404-2763818-4102762,22/04/28,2,KURTA,XXXL,Beige
4174,407-7624234-9338746,22/04/28,3,KURTA,L,Black
4175,405-7665840-4231544,22/04/28,4,KURTA,M,Black
4176,407-8367095-5396340,22/04/28,7,KURTA,S,Black
4177,408-5917085-8330728,22/04/28,5,KURTA,XL,Black
4178,403-6462896-8143519,22/04/28,7,KURTA,XS,Black
4179,407-3458625-1485917,22/04/28,3,KURTA,XXL,Black
4180,405-1310206-6973913,22/04/28,3,KURTA,XXXL,Black
4181,408-2887888-7753912,22/04/28,6,KURTA,L,Pink
4182,171-4597206-7313106,22/04/28,7,KURTA,M,Pink
4183,407-2715111-6128368,22/04/28,42,KURTA,S,Pink
4184,403-7815829-5481945,22/04/28,31,KURTA,XL,Pink
4185,408-9362682-0529956,22/04/28,17,KURTA,XS,Pink
4186,408-8110497-3307543,22/04/28,42,KURTA,XXL,Pink
4187,402-1621752-3677922,22/04/28,1,KURTA,XXXL,Pink
4188,408-9844155-8781110,22/04/28,35,KURTA,L,"Light Pink"
4189,407-3323828-8005162,22/04/28,57,KURTA,M,"Light Pink"
4190,406-7701619-9109118,22/04/28,68,KURTA,S,"Light Pink"
4191,406-3299710-3742755,22/04/28,58,KURTA,XL,"Light Pink"
4192,404-5396774-5418711,22/04/28,20,KURTA,XS,"Light Pink"
4193,403-9791326-8505133,22/04/28,40,KURTA,XXL,"Light Pink"
4194,171-0247117-3757118,22/04/28,6,KURTA,XXXL,"Light Pink"
4195,404-1515598-0100301,22/04/28,4,KURTA,L,"Navy Blue"
4196,404-5720111-6132344,22/04/28,6,KURTA,M,"Navy Blue"
4197,402-8852146-6327520,22/04/28,12,KURTA,S,"Navy Blue"
4198,407-3078477-9258731,22/04/28,2,KURTA,XL,"Navy Blue"
4199,407-7879698-4169162,22/04/28,7,KURTA,XS,"Navy Blue"
4200,171-8091152-2369954,22/04/28,7,KURTA,XXL,"Navy Blue"
4201,404-0839562-5988318,22/04/28,1,KURTA,XXXL,"Navy Blue"
4202,402-5617941-0672319,22/04/28,43,KURTA,L,Yellow
4203,171-3834877-0797900,22/04/28,42,KURTA,M,Yellow
4204,171-9980436-3297166,22/04/28,53,KURTA,S,Yellow
4205,407-9956657-0835502,22/04/28,55,KURTA,XL,Yellow
4206,403-3113422-5157934,22/04/28,3,KURTA,XS,Yellow
4207,403-4103318-7993119,22/04/28,21,KURTA,XXL,Yellow
4208,405-1049898-0265931,22/04/28,28,KURTA,L,Peach
4209,403-9942541-0779542,22/04/28,52,KURTA,M,Peach
4210,404-4038011-1371508,22/04/28,83,KURTA,S,Peach
4211,408-5168172-6197167,22/04/28,63,KURTA,XL,Peach
4212,402-2345448-6512329,22/04/28,24,KURTA,XS,Peach
4213,402-6095367-2705959,22/04/28,33,KURTA,XXL,Peach
4214,407-3109305-3810759,22/04/28,9,KURTA,XXXL,Peach
4215,406-1352039-2970707,22/04/28,7,KURTA,L,Black
4216,402-3401815-4015524,22/04/28,18,KURTA,M,Black
4217,407-3635988-5337160,22/04/28,16,KURTA,S,Black
4218,407-4481601-7425947,22/04/28,15,KURTA,XL,Black
4219,404-7197053-2709143,22/04/28,1,KURTA,XS,Black
4220,402-4347254-0027503,22/04/28,13,KURTA,XXL,Black
4221,402-4347254-0027503,22/04/28,1,KURTA,XXXL,Black
4222,408-8925818-2467530,22/04/28,3,KURTA,L,Brown
4223,405-1312067-6113919,22/04/28,3,KURTA,M,Brown
4224,405-1312067-6113919,22/04/28,5,KURTA,S,Brown
4225,405-1312067-6113919,22/04/28,5,KURTA,XL,Brown
4226,406-9295528-5303557,22/04/28,1,KURTA,XS,Brown
4227,402-0915179-2671522,22/04/28,3,KURTA,XXL,Brown
4228,405-9583048-1034729,22/04/28,1,KURTA,XXXL,Brown
4229,405-6459986-6609955,22/04/28,37,KURTA,L,"Turquoise Blue"
4230,408-7643673-0761151,22/04/28,46,KURTA,M,"Turquoise Blue"
4231,408-3368346-8749968,22/04/28,28,KURTA,S,"Turquoise Blue"
4232,405-3300560-5429124,22/04/28,27,KURTA,XL,"Turquoise Blue"
4233,408-5133470-4782754,22/04/28,30,KURTA,XS,"Turquoise Blue"
4234,403-8801154-9121115,22/04/28,35,KURTA,XXL,"Turquoise Blue"
4235,171-1331566-5789154,22/04/28,88,KURTA,XXXL,"Turquoise Blue"
4236,171-1874468-0089140,22/04/28,3,KURTA,L,Brown
4237,171-9069025-5601915,22/04/28,24,KURTA,M,Brown
4238,406-9032821-4226743,22/04/28,35,KURTA,S,Brown
4239,403-9914853-6752348,22/04/28,5,KURTA,XL,Brown
4240,171-0921313-7593958,22/04/28,53,KURTA,XS,Brown
4241,402-1377633-9429166,22/04/28,12,KURTA,XXL,Brown
4242,402-1377633-9429166,22/04/28,9,KURTA,XXXL,Brown
4243,402-2506060-5733950,22/04/28,21,KURTA,L,"Navy Blue"
4244,402-2506060-5733950,22/04/28,33,KURTA,M,"Navy Blue"
4245,403-0806781-7303514,22/04/28,8,KURTA,S,"Navy Blue"
4246,408-7489302-3393100,22/04/28,2,KURTA,XL,"Navy Blue"
4247,406-3170733-5953162,22/04/28,11,KURTA,XS,"Navy Blue"
4248,407-6004648-5874743,22/04/28,6,KURTA,XXL,"Navy Blue"
4249,407-6004648-5874743,22/04/28,5,KURTA,XXXL,"Navy Blue"
4250,407-6004648-5874743,22/04/28,24,KURTA,L,Maroon
4251,171-5083454-2090710,22/04/28,32,KURTA,M,Maroon
4252,171-5083454-2090710,22/04/28,60,KURTA,S,Maroon
4253,171-7224101-6213109,22/04/28,32,KURTA,XL,Maroon
4254,171-7224101-6213109,22/04/28,21,KURTA,XS,Maroon
4255,171-6980086-3733950,22/04/28,27,KURTA,XXL,Maroon
4256,405-6045997-1681130,22/04/28,4,KURTA,L,Teal
4257,404-3974058-1681956,22/04/28,5,KURTA,M,Teal
4258,404-3751603-9114740,22/04/28,53,KURTA,S,Teal
4259,406-3329962-6204340,22/04/28,2,KURTA,XL,Teal
4260,402-5004278-1473959,22/04/28,80,KURTA,XS,Teal
4261,408-0297541-8231519,22/04/28,2,KURTA,XXL,Teal
4262,403-3004631-6241167,22/04/28,0,KURTA,XXXL,Teal
4263,406-1901396-4606760,22/04/28,16,KURTA,L,Mustard
4264,171-5306558-7185907,22/04/28,23,KURTA,M,Mustard
4265,171-1267696-8654732,22/04/28,32,KURTA,S,Mustard
4266,403-7992028-7730723,22/04/28,25,KURTA,XL,Mustard
4267,403-2357719-0985140,22/04/28,4,KURTA,XS,Mustard
4268,404-1664902-4965955,22/04/28,19,KURTA,XXL,Mustard
4269,403-9079354-5907523,22/04/28,1,KURTA,XXXL,Mustard
4270,403-0248637-1148373,22/04/28,235,KURTA,L,"Light Green"
4271,402-0460440-6121109,22/04/28,153,KURTA,M,"Light Green"
4272,405-1148054-9326733,22/04/28,107,KURTA,S,"Light Green"
4273,403-9451457-6593968,22/04/28,145,KURTA,XL,"Light Green"
4274,406-2585292-6231561,22/04/28,90,KURTA,XS,"Light Green"
4275,406-2585292-6231561,22/04/28,98,KURTA,XXL,"Light Green"
4276,404-8056244-2289151,22/04/28,154,KURTA,XXXL,"Light Green"
4277,404-6225401-9303560,22/04/28,2,KURTA,M,Teal
4278,404-6225401-9303560,22/04/28,18,KURTA,S,Teal
4279,403-4424848-0017119,22/04/28,6,KURTA,XL,Teal
4280,403-4249753-9986712,22/04/28,21,KURTA,XS,Teal
4281,406-1183782-6673112,22/04/28,108,KURTA,L,"Turquoise Blue"
4282,407-9309283-6878758,22/04/28,131,KURTA,M,"Turquoise Blue"
4283,171-5318548-3773160,22/04/28,46,KURTA,S,"Turquoise Blue"
4284,171-5235833-8774743,22/04/28,100,KURTA,XL,"Turquoise Blue"
4285,402-8905423-3101112,22/04/28,46,KURTA,XS,"Turquoise Blue"
4286,171-7113344-8998768,22/04/28,98,KURTA,XXL,"Turquoise Blue"
4287,405-2244208-9457155,22/04/28,121,KURTA,XXXL,"Turquoise Blue"
4288,405-5976813-1891518,22/04/28,4,KURTA,L,Grey
4289,402-7326957-5907561,22/04/28,4,KURTA,M,Grey
4290,405-7950542-5100368,22/04/28,12,KURTA,S,Grey
4291,171-8483400-9709148,22/04/28,2,KURTA,XL,Grey
4292,408-4874767-9293948,22/04/28,11,KURTA,XS,Grey
4293,402-1922976-8183519,22/04/28,4,KURTA,XXL,Grey
4294,408-6197025-6741911,22/04/28,2,KURTA,XXXL,Grey
4295,404-7990865-1893120,22/04/28,2,KURTA,L,Black
4296,402-1690639-8800311,22/04/28,5,KURTA,M,Black
4297,405-3530975-6445925,22/04/28,4,KURTA,S,Black
4298,402-4303540-6987556,22/04/28,4,KURTA,XL,Black
4299,408-8224729-4613142,22/04/28,9,KURTA,XS,Black
4300,405-5940800-2546737,22/04/28,2,KURTA,XXL,Black
4301,404-0350706-2018704,22/04/28,4,KURTA,XXXL,Black
4302,405-0638194-1437946,22/04/28,200,KURTA,L,Teal
4303,407-4276205-2824340,22/04/28,192,KURTA,M,Teal
4304,402-1371086-4459532,22/04/28,100,KURTA,S,Teal
4305,404-0572890-4437117,22/04/28,197,KURTA,XL,Teal
4306,408-4773292-9245967,22/04/28,20,KURTA,XS,Teal
4307,405-6712612-9685111,22/04/28,139,KURTA,XXL,Teal
4308,404-8361329-3071540,22/04/28,67,KURTA,XXXL,Teal
4309,403-5225831-2245152,22/04/28,1,KURTA,M,Grey
4310,403-3456635-7039551,22/04/28,2,KURTA,S,Grey
4311,404-3465931-1627508,22/04/28,2,KURTA,XL,Grey
4312,405-6022572-6432340,22/04/28,0,KURTA,XS,Grey
4313,408-0883647-8053932,22/04/28,1,KURTA,XXL,Grey
4314,406-3739600-9045132,22/04/28,1,KURTA,XXXL,Grey
4315,405-5495648-3748327,22/04/28,33,KURTA,L,Peach
4316,408-4626192-8538753,22/04/28,36,KURTA,M,Peach
4317,407-3473853-1487526,22/04/28,49,KURTA,S,Peach
4318,402-9614148-7158753,22/04/28,30,KURTA,XL,Peach
4319,403-7486099-2116342,22/04/28,23,KURTA,XS,Peach
4320,406-4837760-8562714,22/04/28,35,KURTA,XXL,Peach
4321,408-6682339-5004322,22/04/28,2,KURTA,XXXL,Peach
4322,402-9803541-7573126,22/04/28,2,KURTA,L,Maroon
4323,171-4560633-7560346,22/04/28,3,KURTA,M,Maroon
4324,407-4790796-9340310,22/04/28,11,KURTA,S,Maroon
4325,171-9520430-8052317,22/04/28,1,KURTA,XL,Maroon
4326,171-7498280-7894748,22/04/28,41,KURTA,XS,Maroon
4327,406-8757042-8311555,22/04/28,0,KURTA,XXL,Maroon
4328,403-9079596-3289109,22/04/28,0,KURTA,XXXL,Maroon
4329,405-9725630-8077104,22/04/28,2,KURTA,M,Maroon
4330,404-6137002-8495539,22/04/28,7,KURTA,S,Maroon
4331,408-5206086-2785104,22/04/28,1,KURTA,XL,Maroon
4332,402-0709687-0856357,22/04/28,6,KURTA,XS,Maroon
4333,407-7881628-9769100,22/04/28,1,KURTA,XXXL,Maroon
4334,407-5640715-7774715,22/04/28,46,KURTA,L,"Light Green"
4335,407-5640715-7774715,22/04/28,78,KURTA,M,"Light Green"
4336,407-5640715-7774715,22/04/28,75,KURTA,S,"Light Green"
4337,407-5640715-7774715,22/04/28,64,KURTA,XL,"Light Green"
4338,407-5640715-7774715,22/04/28,63,KURTA,XS,"Light Green"
4339,406-9318997-9699511,22/04/28,54,KURTA,XXL,"Light Green"
4340,405-0012144-6097128,22/04/28,5,KURTA,XXXL,"Light Green"
4341,408-2558710-7829155,22/04/28,23,KURTA,L,"Turquoise Blue"
4342,171-7511828-6793126,22/04/28,54,KURTA,M,"Turquoise Blue"
4343,408-4496730-1040366,22/04/28,26,KURTA,S,"Turquoise Blue"
4344,408-9409422-8300305,22/04/28,44,KURTA,XL,"Turquoise Blue"
4345,407-6380278-4593139,22/04/28,11,KURTA,XS,"Turquoise Blue"
4346,403-7609931-5316306,22/04/28,34,KURTA,XXL,"Turquoise Blue"
4347,404-0767758-2980302,22/04/28,26,KURTA,XXXL,"Turquoise Blue"
4348,403-3611980-1096341,22/04/28,7,KURTA,L,"Powder Blue"
4349,403-8324535-4950762,22/04/28,8,KURTA,M,"Powder Blue"
4350,403-7961276-7426705,22/04/28,18,KURTA,S,"Powder Blue"
4351,171-9827152-7690707,22/04/28,4,KURTA,XL,"Powder Blue"
4352,403-2738526-1336365,22/04/28,4,KURTA,XS,"Powder Blue"
4353,403-9120558-9409918,22/04/28,8,KURTA,XXL,"Powder Blue"
4354,404-3510171-8269158,22/04/28,2,KURTA,XXXL,"Powder Blue"
4355,171-5195769-3125947,22/04/28,25,KURTA,L,Peach
4356,171-2357909-8139538,22/04/28,9,KURTA,M,Peach
4357,171-9141108-0237952,22/04/28,13,KURTA,S,Peach
4358,171-9141108-0237952,22/04/28,1,KURTA,XL,Peach
4359,171-7630067-0705158,22/04/28,10,KURTA,XS,Peach
4360,171-7630067-0705158,22/04/28,6,KURTA,XXL,Peach
4361,403-5005432-9335563,22/04/28,26,KURTA,XXXL,Peach
4362,408-9254225-1199560,22/04/28,8,KURTA,L,Peach
4363,407-1805509-1281136,22/04/27,8,KURTA,M,Peach
4364,408-6962572-5025933,22/04/27,4,KURTA,S,Peach
4365,406-1462343-3234719,22/04/27,4,KURTA,XL,Peach
4366,404-0256844-0499563,22/04/27,1,KURTA,XS,Peach
4367,404-4257098-2689963,22/04/27,3,KURTA,XXL,Peach
4368,407-2373754-1988358,22/04/27,7,KURTA,L,Black
4369,405-0185095-4031561,22/04/27,6,KURTA,M,Black
4370,405-0185095-4031561,22/04/27,82,KURTA,S,Black
4371,405-0554734-2492355,22/04/27,3,KURTA,XL,Black
4372,406-4045275-2502767,22/04/27,4,KURTA,XS,Black
4373,408-5792276-4957923,22/04/27,12,KURTA,XXL,Black
4374,408-5792276-4957923,22/04/27,3,KURTA,XXXL,Black
4375,408-5792276-4957923,22/04/27,6,KURTA,L,Pink
4376,404-6752403-0530715,22/04/27,6,KURTA,M,Pink
4377,407-5294270-3393911,22/04/27,7,KURTA,S,Pink
4378,406-0653175-4673161,22/04/27,5,KURTA,XL,Pink
4379,406-0726940-3202737,22/04/27,8,KURTA,XS,Pink
4380,405-0251364-2891539,22/04/27,5,KURTA,XXL,Pink
4381,405-4279881-2218737,22/04/27,2,KURTA,XXXL,Pink
4382,171-2292175-8857939,22/04/27,1,KURTA,L,White
4383,404-4859779-4185160,22/04/27,1,KURTA,M,White
4384,404-3378971-7497125,22/04/27,3,KURTA,S,White
4385,405-4049352-7701951,22/04/27,2,KURTA,XL,White
4386,402-6275660-6903558,22/04/27,7,KURTA,XS,White
4387,407-5418865-4539558,22/04/27,1,KURTA,XXL,White
4388,404-1928072-3697162,22/04/27,1,KURTA,XXXL,White
4389,406-8394053-4469166,22/04/27,4,KURTA,L,"Powder Blue"
4390,171-8537032-8827519,22/04/27,3,KURTA,M,"Powder Blue"
4391,171-8182834-8633959,22/04/27,22,KURTA,S,"Powder Blue"
4392,406-9148052-3237102,22/04/27,3,KURTA,XL,"Powder Blue"
4393,406-1563529-5712303,22/04/27,16,KURTA,XS,"Powder Blue"
4394,406-6590876-7384368,22/04/27,5,KURTA,XXL,"Powder Blue"
4395,404-1071673-9704353,22/04/27,1,KURTA,XXXL,"Powder Blue"
4396,171-1390746-2062720,22/04/27,32,KURTA,L,Grey
4397,171-3500823-4626761,22/04/27,44,KURTA,M,Grey
4398,171-4953811-7478703,22/04/27,48,KURTA,S,Grey
4399,171-3584078-0448330,22/04/27,36,KURTA,XL,Grey
4400,171-3584078-0448330,22/04/27,33,KURTA,XS,Grey
4401,406-9791202-0003533,22/04/27,21,KURTA,XXL,Grey
4402,171-1810357-1158740,22/04/27,4,KURTA,XXXL,Grey
4403,404-5814574-1755553,22/04/27,6,KURTA,L,Olive
4404,407-2302210-9853936,22/04/27,32,KURTA,M,Olive
4405,171-3835265-1559546,22/04/27,47,KURTA,S,Olive
4406,403-6540239-7631556,22/04/27,7,KURTA,XL,Olive
4407,407-9242347-4646761,22/04/27,15,KURTA,XS,Olive
4408,406-5862304-7684305,22/04/27,11,KURTA,XXL,Olive
4409,171-1321574-4455501,22/04/27,1,KURTA,XXXL,Olive
4410,171-3579325-9491557,22/04/27,71,KURTA,L,Grey
4411,408-6676676-4716359,22/04/27,80,KURTA,M,Grey
4412,405-5918863-3126710,22/04/27,81,KURTA,S,Grey
4413,404-4550155-8875549,22/04/27,69,KURTA,XL,Grey
4414,402-6879674-6469933,22/04/27,71,KURTA,XS,Grey
4415,407-8367574-0403540,22/04/27,64,KURTA,XXL,Grey
4416,408-9094055-5093938,22/04/27,21,KURTA,XXXL,Grey
4417,408-9094055-5093938,22/04/27,90,KURTA,L,"Light Green"
4418,408-0979963-6207569,22/04/27,83,KURTA,M,"Light Green"
4419,404-2328669-0358761,22/04/27,102,KURTA,S,"Light Green"
4420,171-6634240-2323517,22/04/27,89,KURTA,XL,"Light Green"
4421,171-6384306-6075542,22/04/27,32,KURTA,XS,"Light Green"
4422,405-6123041-9323553,22/04/27,97,KURTA,XXL,"Light Green"
4423,408-1897137-5397152,22/04/27,6,KURTA,XXXL,"Light Green"
4424,408-1897137-5397152,22/04/27,6,KURTA,L,Peach
4425,408-1833123-1410740,22/04/27,23,KURTA,M,Peach
4426,408-1833123-1410740,22/04/27,77,KURTA,S,Peach
4427,408-1086323-2914750,22/04/27,7,KURTA,XL,Peach
4428,408-0155728-5628317,22/04/27,6,KURTA,XS,Peach
4429,402-4058023-3721160,22/04/27,13,KURTA,XXL,Peach
4430,408-3561668-9729169,22/04/27,4,KURTA,XXXL,Peach
4431,406-2536871-8064367,22/04/27,2,KURTA,L,White
4432,405-0460207-5473146,22/04/27,2,KURTA,M,White
4433,405-0670086-7374728,22/04/27,4,KURTA,S,White
4434,407-5418616-3365143,22/04/27,0,KURTA,XL,White
4435,408-6221102-8703541,22/04/27,7,KURTA,XS,White
4436,407-9404392-1773906,22/04/27,0,KURTA,XXL,White
4437,402-0046653-2426734,22/04/27,3,KURTA,XXXL,White
4438,402-0046653-2426734,22/04/27,140,KURTA,L,Maroon
4439,406-2431572-1501167,22/04/27,87,KURTA,M,Maroon
4440,407-5111857-8521926,22/04/27,114,KURTA,S,Maroon
4441,403-0889834-6252350,22/04/27,70,KURTA,XL,Maroon
4442,404-0281448-8491573,22/04/27,38,KURTA,XS,Maroon
4443,406-6389414-8892328,22/04/27,166,KURTA,XXL,Maroon
4444,405-4998252-9873916,22/04/27,10,KURTA,XXXL,Maroon
4445,408-6914283-1142727,22/04/27,2,KURTA,L,Blue
4446,404-0868537-5914706,22/04/27,3,KURTA,M,Blue
4447,405-2451183-6159517,22/04/27,5,KURTA,S,Blue
4448,405-0954958-8849918,22/04/27,4,KURTA,XL,Blue
4449,171-7015863-9632325,22/04/27,9,KURTA,XS,Blue
4450,405-3250919-2218743,22/04/27,4,KURTA,XXL,Blue
4451,403-9518633-2317909,22/04/27,2,KURTA,XXXL,Blue
4452,405-1611554-1660346,22/04/27,1,KURTA,L,Grey
4453,405-0849011-4563501,22/04/27,1,KURTA,M,Grey
4454,408-0068609-6117155,22/04/27,2,KURTA,S,Grey
4455,171-0209394-6708374,22/04/27,1,KURTA,XL,Grey
4456,404-9158967-8124330,22/04/27,3,KURTA,XS,Grey
4457,405-5463739-1819529,22/04/27,0,KURTA,XXL,Grey
4458,404-7305168-7459537,22/04/27,1,KURTA,XXXL,Grey
4459,171-6967478-1154719,22/04/27,3,KURTA,L,Grey
4460,171-6967478-1154719,22/04/27,1,KURTA,M,Grey
4461,171-1875352-8870746,22/04/27,6,KURTA,S,Grey
4462,404-3597565-8418755,22/04/27,2,KURTA,XL,Grey
4463,171-3457676-5965917,22/04/27,16,KURTA,XS,Grey
4464,402-9826715-8130752,22/04/27,2,KURTA,XXL,Grey
4465,405-4150899-0219542,22/04/27,5,KURTA,XXXL,Grey
4466,408-5031810-9940305,22/04/27,5,KURTA,L,Pink
4467,407-6794207-6451519,22/04/27,7,KURTA,M,Pink
4468,405-9447825-5455503,22/04/27,29,KURTA,S,Pink
4469,407-3975752-6938710,22/04/27,23,KURTA,XL,Pink
4470,171-3571289-0264318,22/04/27,27,KURTA,XS,Pink
4471,171-3571289-0264318,22/04/27,20,KURTA,XXL,Pink
4472,408-3284607-4081116,22/04/27,14,KURTA,XXXL,Pink
4473,406-3633666-7225934,22/04/27,1,KURTA,L,"Light Green"
4474,406-7965228-9609155,22/04/27,1,KURTA,M,"Light Green"
4475,171-9176730-8512339,22/04/27,1,KURTA,S,"Light Green"
4476,405-8687856-5432307,22/04/27,0,KURTA,XL,"Light Green"
4477,405-8687856-5432307,22/04/27,2,KURTA,XS,"Light Green"
4478,405-8687856-5432307,22/04/27,2,KURTA,XXL,"Light Green"
4479,408-0840162-4156331,22/04/27,3,KURTA,XXXL,"Light Green"
4480,405-0040275-4539513,22/04/27,3,KURTA,L,Green
4481,404-8653379-6398768,22/04/27,3,KURTA,M,Green
4482,407-9906061-5562701,22/04/27,3,KURTA,S,Green
4483,407-0271819-0266721,22/04/27,11,KURTA,XL,Green
4484,407-6118753-5410733,22/04/27,10,KURTA,XS,Green
4485,407-0302433-5860343,22/04/27,2,KURTA,XXL,Green
4486,406-7222439-7032301,22/04/27,3,KURTA,XXXL,Green
4487,406-7730373-1475510,22/04/27,27,KURTA,L,Peach
4488,402-0308777-4906760,22/04/27,19,KURTA,M,Peach
4489,402-6247468-4355542,22/04/27,24,KURTA,S,Peach
4490,408-0191897-6856342,22/04/27,18,KURTA,XL,Peach
4491,407-4579435-5700327,22/04/27,13,KURTA,XS,Peach
4492,403-0036242-3033149,22/04/27,3,KURTA,XXL,Peach
4493,407-2565794-0482757,22/04/27,2,KURTA,XXXL,Peach
4494,402-5140385-2846707,22/04/27,1,KURTA,L,Grey
4495,404-0021725-0879558,22/04/27,1,KURTA,M,Grey
4496,404-3950427-3560345,22/04/27,0,KURTA,S,Grey
4497,404-0357762-6292333,22/04/27,0,KURTA,XL,Grey
4498,408-2569022-1254730,22/04/27,1,KURTA,XS,Grey
4499,406-0746755-4771509,22/04/27,3,KURTA,XXL,Grey
4500,404-5480863-6717968,22/04/27,0,KURTA,XXXL,Grey
4501,406-9233382-2105960,22/04/27,1,KURTA,L,Grey
4502,404-8272818-8050727,22/04/27,0,KURTA,M,Grey
4503,171-7592130-3748313,22/04/27,2,KURTA,S,Grey
4504,406-0596838-0357141,22/04/27,4,KURTA,XL,Grey
4505,171-5586489-3631517,22/04/27,66,KURTA,XS,Grey
4506,408-7096987-9773906,22/04/27,6,KURTA,XXL,Grey
4507,408-2451889-7778769,22/04/27,58,KURTA,XXXL,Grey
4508,402-7238574-1285933,22/04/27,62,KURTA,L,"CORAL "
4509,402-5264609-5679540,22/04/27,25,KURTA,M,"CORAL "
4510,408-1857400-1478741,22/04/27,5,KURTA,S,"CORAL "
4511,403-7869065-2180363,22/04/27,63,KURTA,XL,"CORAL "
4512,405-6171069-6241105,22/04/27,25,KURTA,XS,"CORAL "
4513,405-4607785-5367503,22/04/27,5,KURTA,XXL,"CORAL "
4514,408-2626183-0824343,22/04/27,55,KURTA,XXXL,"CORAL "
4515,406-4418457-5360346,22/04/27,6,KURTA,L,Mustard
4516,404-3173729-6038762,22/04/27,9,KURTA,M,Mustard
4517,171-9178729-9465152,22/04/27,25,KURTA,S,Mustard
4518,402-5402967-7562760,22/04/27,13,KURTA,XL,Mustard
